cxr,orig atp,dest apt,first fcc,last fcc,first flt#,first flt date,last flt#,last flt date,season,comp,amt,inclusive,tax,cur,fty,advpur,minstay,maxstay,first ticket,last ticket,first travel,last travel,penalty,shapshot,type,pos,outbound_travel_stop_over,homebound_travel_stop_over,out_booking_class,home_booking_class,source
N4,DYU,MOW,,,N41406,08.03.2025 08:30,,,,,37790.0,37790.0,0.0,RUB,OW,,,,,,,,,05.03.2025 13:00,,,KZN,,Y,,nordwindairlines.ru
N4,DYU,MOW,,,N41406,11.03.2025 08:30,,,,,34440.0,34440.0,0.0,RUB,OW,,,,,,,,,05.03.2025 13:00,,,KZN,,Y,,nordwindairlines.ru
N4,DYU,MOW,,,N41406,15.03.2025 08:30,,,,,37045.0,37045.0,0.0,RUB,OW,,,,,,,,,05.03.2025 13:00,,,KZN,,Y,,nordwindairlines.ru
N4,DYU,MOW,,,N41406,18.03.2025 08:30,,,,,35095.0,35095.0,0.0,RUB,OW,,,,,,,,,05.03.2025 13:00,,,KZN,,Y,,nordwindairlines.ru
N4,DYU,MOW,,,N41406,22.03.2025 08:30,,,,,35185.0,35185.0,0.0,RUB,OW,,,,,,,,,05.03.2025 13:00,,,KZN,,Y,,nordwindairlines.ru
N4,DYU,MOW,,,N41406,25.03.2025 08:30,,,,,33045.0,33045.0,0.0,RUB,OW,,,,,,,,,05.03.2025 13:00,,,KZN,,Y,,nordwindairlines.ru
N4,DYU,MOW,,,N41406,29.03.2025 08:30,,,,,36765.0,36765.0,0.0,RUB,OW,,,,,,,,,05.03.2025 13:00,,,KZN,,Y,,nordwindairlines.ru
N4,DYU,MOW,,,N41406,01.04.2025 08:30,,,,,31185.0,31185.0,0.0,RUB,OW,,,,,,,,,05.03.2025 13:00,,,KZN,,Y,,nordwindairlines.ru
N4,DYU,MOW,,,N41406,04.04.2025 08:30,,,,,35185.0,35185.0,0.0,RUB,OW,,,,,,,,,05.03.2025 13:00,,,KZN,,Y,,nordwindairlines.ru
N4,DYU,MOW,,,N41406,08.04.2025 08:30,,,,,31185.0,31185.0,0.0,RUB,OW,,,,,,,,,05.03.2025 13:00,,,KZN,,Y,,nordwindairlines.ru
N4,DYU,MOW,,,N41406,11.04.2025 08:30,,,,,33790.0,33790.0,0.0,RUB,OW,,,,,,,,,05.03.2025 13:00,,,KZN,,Y,,nordwindairlines.ru
N4,DYU,MOW,,,N41406,15.04.2025 08:30,,,,,31185.0,31185.0,0.0,RUB,OW,,,,,,,,,05.03.2025 13:00,,,KZN,,Y,,nordwindairlines.ru
N4,DYU,MOW,,,N41406,18.04.2025 08:30,,,,,31745.0,31745.0,0.0,RUB,OW,,,,,,,,,05.03.2025 13:00,,,KZN,,Y,,nordwindairlines.ru
N4,DYU,MOW,,,N41406,22.04.2025 08:30,,,,,31185.0,31185.0,0.0,RUB,OW,,,,,,,,,05.03.2025 13:01,,,KZN,,Y,,nordwindairlines.ru
N4,DYU,MOW,,,N41406,25.04.2025 08:30,,,,,31745.0,31745.0,0.0,RUB,OW,,,,,,,,,05.03.2025 13:01,,,KZN,,Y,,nordwindairlines.ru
N4,DYU,MOW,,,N41406,29.04.2025 08:30,,,,,31185.0,31185.0,0.0,RUB,OW,,,,,,,,,05.03.2025 13:01,,,KZN,,Y,,nordwindairlines.ru
N4,DYU,MOW,,,N41406,02.05.2025 08:30,,,,,31745.0,31745.0,0.0,RUB,OW,,,,,,,,,05.03.2025 13:01,,,KZN,,Y,,nordwindairlines.ru
